"id","cfs","offensedate","offensehour","offensedow","cfsaddress","cfslatitude","cfslongitude","cfs-2","cfs_type","cfs_class","date","moonphase"
218013275,"Domestic Simple Battery","2018-07-21",8,"Saturday","2500 BLK NW 59TH AVE",29.7086,-82.359426,"Domestic Simple Battery","Battery","Person","2018-07-21","First Quarter"
218014308,"Theft Grand - From Vehicle (not Parts)","2018-07-21",0,"Saturday","1200 BLK SE 17TH TER",29.640266,-82.303042,"Theft Grand - From Vehicle (not Parts)","Theft","Property","2018-07-21","First Quarter"
218003754,"Domestic Simple Battery","2018-02-28",9,"Wednesday","900 BLK SW 10TH TER",NULL,NULL,"Domestic Simple Battery","Battery","Person","2018-02-28","First Quarter"
218013329,"Domestic Disturbance","2018-07-21",10,"Saturday","5200 BLK NW 43RD ST",29.701902,-82.388953,"Domestic Disturbance","Quality of Life","Person","2018-07-21","First Quarter"
218013367,"Burglary to Business","2018-07-21",18,"Saturday","3400 BLK SW 40TH BLVD",29.622171,-82.388494,"Burglary to Business","Theft","Property","2018-07-21","First Quarter"
218013312,"Suspicious Incident","2018-07-21",21,"Saturday","2100 BLK N MAIN ST",29.672141,-82.322509,"Suspicious Incident","Other","Other ","2018-07-21","First Quarter"
218013298,"Theft Petit - Retail","2018-07-21",17,"Saturday","5700 BLK NW 23RD ST",29.708854,-82.355728,"Theft Petit - Retail","Theft","Property","2018-07-21","First Quarter"
218013307,"Theft Petit - Other","2018-07-21",19,"Saturday","1600 BLK SW 51ST TER",29.637928,-82.397284,"Theft Petit - Other","Theft","Property","2018-07-21","First Quarter"
218000105,"Domestic Simple Battery","2018-01-02",20,"Tuesday","3300 BLK SW 13TH ST",29.622269,-82.33976,"Domestic Simple Battery","Battery","Person","2018-01-02","First Quarter"
518000379,"Drug Violation (sid)","2018-07-21",8,"Saturday","400 BLK NW 8TH AVE",29.659425,-82.32881,"Drug Violation (sid)","Drugs","Government","2018-07-21","First Quarter"
218013504,"Theft Petit - From Vehicle/not Parts","2018-07-21",13,"Saturday","3300 BLK W UNIVERSITY AVE",29.652215,-82.370943,"Theft Petit - From Vehicle/not Parts","Theft","Property","2018-07-21","First Quarter"
218013276,"Battery (simple)","2018-07-21",9,"Saturday","1900 BLK N MAIN ST",29.669209,-82.32411,"Battery (simple)","Battery","Person","2018-07-21","First Quarter"
218000005,"Driving Under the Influence","2018-01-01",1,"Monday","1300 BLK NW 13TH ST",29.664639,-82.339161,"Driving Under the Influence","Alcohol","Government","2018-01-01","First Quarter"
518000092,"Drug Violation (selling)","2018-03-01",12,"Thursday","3200 BLK SW 31ST PL",NULL,NULL,"Drug Violation (selling)","Drugs","Government","2018-03-01","First Quarter"
218003955,"Burglary to Residence","2018-03-01",18,"Thursday","2700 BLK SW 35TH PL",29.619728,-82.362748,"Burglary to Residence","Theft","Property","2018-03-01","First Quarter"
218013290,"Criminal Mischief (misdemeanor)","2018-07-21",7,"Saturday","700 BLK SW 16TH AVE",29.636323,-82.329836,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-07-21","First Quarter"
218000027,"Trespass Warning","2018-01-01",16,"Monday","1200 BLK W UNIVERSITY AVE",29.652073,-82.3371,"Trespass Warning","Quality of Life","Other ","2018-01-01","First Quarter"
218013341,"Theft Petit - Retail","2018-07-22",14,"Sunday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Theft Petit - Retail","Theft","Property","2018-07-22","First Quarter"
218013356,"Theft Petit - Retail","2018-07-22",20,"Sunday","1800 BLK NE 12TH AVE",29.661941,-82.300747,"Theft Petit - Retail","Theft","Property","2018-07-22","First Quarter"
218013372,"Burglary to Conveyance","2018-07-22",22,"Sunday","2600 BLK NE 56TH TER",29.675335,-82.259037,"Burglary to Conveyance","Theft","Property","2018-07-22","First Quarter"
218013344,"Theft Petit - Retail","2018-07-22",16,"Sunday","3500 BLK SW ARCHER RD",29.624637,-82.375208,"Theft Petit - Retail","Theft","Property","2018-07-22","First Quarter"
218013334,"Trespass","2018-07-22",12,"Sunday","3400 BLK SW 39TH BLVD",29.617974,-82.37255,"Trespass","Quality of Life","Property","2018-07-22","First Quarter"
218014500,"Death Investigation","2018-07-22",19,"Sunday","5100 BLK NW 21ST DR",29.701548,-82.353415,"Death Investigation","Death Inv/Homicide","Person","2018-07-22","First Quarter"
218013377,"Theft Petit - Retail","2018-07-22",15,"Sunday","3900 BLK PLAZA BLVD",29.628412,-82.382304,"Theft Petit - Retail","Theft","Property","2018-07-22","First Quarter"
218000143,"Found Property","2018-01-02",8,"Tuesday","4900 BLK NW 20TH TER",29.69962,-82.349848,"Found Property","Other","Other ","2018-01-02","First Quarter"
218003812,"Trespass Warning","2018-03-01",1,"Thursday","1300 BLK E UNIVERSITY AVE",29.652015,-82.308724,"Trespass Warning","Quality of Life","Other ","2018-03-01","First Quarter"
218013348,"Weapons Violation (possessing/concealing)","2018-07-22",16,"Sunday","3500 BLK SW ARCHER RD",29.624637,-82.375208,"Weapons Violation (possessing/concealing)","Gov Reg Vio","Government","2018-07-22","First Quarter"
618005673,"Theft Petit - From Building","2018-07-22",0,"Sunday","100 BLK N MAIN ST",29.652681,-82.325023,"Theft Petit - From Building","Theft","Property","2018-07-22","First Quarter"
218013328,"Theft Petit - Retail","2018-07-22",10,"Sunday","3700 BLK W UNIVERSITY AVE",29.652015,-82.379498,"Theft Petit - Retail","Theft","Property","2018-07-22","First Quarter"
218013349,"Theft Petit - Retail","2018-07-22",17,"Sunday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Theft Petit - Retail","Theft","Property","2018-07-22","First Quarter"
218013361,"Criminal Mischief (misdemeanor)","2018-07-22",20,"Sunday","700 BLK NE 23RD AVE",29.673867,-82.31739,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-07-22","First Quarter"
218013319,"Affray","2018-07-22",2,"Sunday","100 BLK S MAIN ST",29.651041,-82.325013,"Affray","Quality of Life","Person","2018-07-22","First Quarter"
218013353,"Theft Petit - Retail","2018-07-22",13,"Sunday","1300 BLK N MAIN ST",29.663496,-82.324531,"Theft Petit - Retail","Theft","Property","2018-07-22","First Quarter"
218013324,"Damage to City Property","2018-07-22",8,"Sunday","24400 BLK NW CR1493",29.87974,-82.385085,"Damage to City Property","Other","Property","2018-07-22","First Quarter"
518000096,"Drug Poss. of Controlled Substance","2018-03-01",15,"Thursday","100 BLK NE 18TH ST",29.652837,-82.301722,"Drug Poss. of Controlled Substance","Drugs","Government","2018-03-01","First Quarter"
618005655,"Theft Petit - Bicycle","2018-07-23",0,"Monday","3000 BLK CLARK BUTLER BLVD",29.626845,-82.384835,"Theft Petit - Bicycle","Theft","Property","2018-07-23","First Quarter"
218013382,"Suspicious Incident","2018-07-23",11,"Monday","1500 BLK N MAIN ST",29.66577,-82.324505,"Suspicious Incident","Other","Other ","2018-07-23","First Quarter"
218013365,"Trespass Warning","2018-07-23",8,"Monday","1400 BLK W UNIVERSITY AVE",29.652081,-82.340485,"Trespass Warning","Quality of Life","Other ","2018-07-23","First Quarter"
218013420,"Trespass Warning","2018-07-23",23,"Monday","3900 BLK SW ARCHER RD",29.62005,-82.381118,"Trespass Warning","Quality of Life","Other ","2018-07-23","First Quarter"
218013371,"Computer Crimes","2018-07-23",10,"Monday","500 BLK NW 8TH AVE",29.659423,-82.329994,"Computer Crimes","Other","Other ","2018-07-23","First Quarter"
218000088,"Disturbance","2018-01-02",17,"Tuesday","3100 BLK CLARK BUTLER BLVD",29.625261,-82.38359,"Disturbance","Quality of Life","Person","2018-01-02","First Quarter"
618006416,"Identity Theft","2018-03-01",0,"Thursday","1100 BLK SW 8TH AVE",29.644902,-82.336156,"Identity Theft","Fraud","Property","2018-03-01","First Quarter"
218013435,"Theft Grand - From Building","2018-07-23",23,"Monday","1300 BLK SE 7TH AVE",29.645783,-82.308702,"Theft Grand - From Building","Theft","Property","2018-07-23","First Quarter"
618005654,"Theft Petit - Bicycle","2018-07-23",0,"Monday","800 BLK NW 18TH TER",29.659418,-82.347171,"Theft Petit - Bicycle","Theft","Property","2018-07-23","First Quarter"
518000381,"Drug Violation (sid)","2018-07-23",19,"Monday","3000 BLK NW 13TH ST",29.680102,-82.339154,"Drug Violation (sid)","Drugs","Government","2018-07-23","First Quarter"
218013477,"Domestic Disturbance","2018-07-23",12,"Monday","4900 BLK NW 37TH DR",29.699916,-82.379314,"Domestic Disturbance","Quality of Life","Person","2018-07-23","First Quarter"
218005709,"Criminal Mischief (misdemeanor)","2018-03-01",0,"Thursday","2800 BLK E UNIVERSITY AVE",29.651946,-82.288085,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-03-01","First Quarter"
218013404,"Disturbance","2018-07-23",17,"Monday","500 BLK NE 23RD AVE",29.673875,-82.31995,"Disturbance","Quality of Life","Person","2018-07-23","First Quarter"
218000050,"Burglary to Conveyance","2018-01-01",22,"Monday","3000 BLK NW 45TH AVE",29.695933,-82.366725,"Burglary to Conveyance","Theft","Property","2018-01-01","First Quarter"
218013545,"Filing False Police Report","2018-07-25",20,"Wednesday","3500 BLK SW 34TH ST",29.621963,-82.372881,"Filing False Police Report","Gov Reg Vio","Government","2018-07-25","First Quarter"
